Amount,Location,Type,Hour,Day,Is_New_Location,Is_High_Amount,Class
111.34,Hyderabad,ATM Withdrawal,3,Tue,0,0,0
126.61,Mumbai,E-Commerce,3,Sun,0,0,0
527.77,Delhi,E-Commerce,3,Tue,0,0,1
204.93,Mumbai,POS Swipe,15,Mon,0,0,0
74.69,Mumbai,ATM Withdrawal,8,Tue,0,0,0
149.02,Delhi,UPI,5,Sun,0,0,1
13.67,Other,Bank Transfer,9,Fri,0,0,0
719.21,Hyderabad,POS Swipe,3,Wed,0,0,1
89.28,Other,UPI,22,Fri,1,0,1
129.97,Hyderabad,ATM Withdrawal,11,Thu,1,0,0
87.79,Pune,E-Commerce,9,Tue,0,0,0
229.46,Hyderabad,ATM Withdrawal,11,Tue,1,0,0
217.08,Hyderabad,ATM Withdrawal,18,Sun,0,0,0
251.28,Mumbai,POS Swipe,18,Thu,0,0,0
62.43,Pune,UPI,21,Sun,0,0,0
75.86,Delhi,POS Swipe,23,Wed,0,0,0
26.76,Delhi,UPI,0,Mon,0,0,1
213.14,Bangalore,POS Swipe,3,Fri,1,0,1
8.12,Pune,Bank Transfer,12,Wed,0,0,0
182.1,Mumbai,E-Commerce,7,Mon,0,0,0
407.58,Bangalore,E-Commerce,21,Mon,0,0,0
442.97,Bangalore,E-Commerce,13,Tue,0,0,0
119.22,Delhi,Bank Transfer,15,Thu,0,0,0
122.98,Hyderabad,Bank Transfer,1,Sat,0,0,0
16.02,Mumbai,E-Commerce,7,Tue,0,0,0
222.2,Pune,E-Commerce,12,Sun,0,0,0
344.36,Bangalore,UPI,0,Sat,0,0,1
56.12,Mumbai,UPI,11,Thu,1,0,1
109.39,Delhi,ATM Withdrawal,16,Tue,0,0,0
365.07,Bangalore,POS Swipe,6,Fri,0,0,0
419.31,Bangalore,UPI,15,Tue,0,1,0
55.73,Other,UPI,13,Fri,0,0,0
159.96,Delhi,UPI,9,Sat,0,0,0
42.76,Other,UPI,2,Wed,0,0,1
21.49,Delhi,Bank Transfer,11,Wed,0,0,0
484.09,Delhi,ATM Withdrawal,7,Sat,1,0,0
343.52,Other,UPI,15,Sat,1,1,1
285.45,Mumbai,POS Swipe,23,Tue,0,0,0
10.0,Mumbai,UPI,0,Wed,0,0,1
371.23,Mumbai,Bank Transfer,16,Mon,0,0,0
115.27,Hyderabad,E-Commerce,5,Fri,0,0,0
83.83,Bangalore,E-Commerce,0,Sat,1,0,1
158.14,Mumbai,ATM Withdrawal,23,Sun,0,0,0
19.16,Hyderabad,E-Commerce,14,Thu,0,0,0
282.65,Bangalore,UPI,12,Fri,0,0,0
174.66,Mumbai,Bank Transfer,5,Tue,0,0,0
41.3,Delhi,ATM Withdrawal,20,Wed,0,0,0
41.71,Pune,UPI,12,Wed,0,0,0
40.73,Mumbai,E-Commerce,21,Mon,0,1,0
11.74,Pune,POS Swipe,3,Wed,0,0,0
177.25,Mumbai,UPI,0,Tue,0,0,1
366.95,Delhi,POS Swipe,22,Tue,0,0,0
3.53,Pune,POS Swipe,9,Thu,0,0,0
10.05,Hyderabad,ATM Withdrawal,3,Fri,0,0,0
170.09,Delhi,Bank Transfer,12,Sun,0,0,0
342.4,Pune,E-Commerce,3,Fri,0,0,0
79.12,Pune,E-Commerce,15,Fri,1,0,0
86.04,Other,UPI,8,Sun,0,0,0
181.44,Other,E-Commerce,3,Thu,0,0,0
64.1,Delhi,ATM Withdrawal,19,Thu,0,0,0
5.39,Delhi,E-Commerce,7,Thu,0,0,0
265.78,Delhi,UPI,3,Mon,0,0,1
196.51,Bangalore,E-Commerce,8,Thu,0,0,0
173.86,Hyderabad,Bank Transfer,10,Wed,0,0,0
270.71,Mumbai,POS Swipe,23,Sat,1,0,1
224.93,Other,POS Swipe,4,Mon,0,0,0
46.1,Pune,POS Swipe,8,Sun,0,1,0
86.92,Other,Bank Transfer,7,Wed,0,0,0
26.96,Mumbai,ATM Withdrawal,3,Sun,1,0,1
27.82,Delhi,UPI,19,Fri,0,0,0
225.52,Other,Bank Transfer,0,Tue,1,0,1
391.23,Hyderabad,UPI,19,Fri,0,0,0
657.93,Hyderabad,ATM Withdrawal,12,Thu,0,0,0
197.96,Bangalore,Bank Transfer,23,Tue,1,0,1
40.69,Other,E-Commerce,4,Fri,0,0,0
22.33,Delhi,ATM Withdrawal,21,Mon,0,0,0
335.17,Pune,POS Swipe,19,Thu,0,0,0
172.91,Bangalore,Bank Transfer,20,Fri,0,0,0
192.62,Delhi,ATM Withdrawal,9,Tue,0,0,0
304.16,Bangalore,ATM Withdrawal,15,Wed,0,0,0
242.99,Other,Bank Transfer,7,Fri,0,0,0
359.71,Mumbai,POS Swipe,11,Mon,0,0,0
11.57,Other,POS Swipe,2,Tue,1,1,1
275.29,Delhi,ATM Withdrawal,3,Fri,0,1,0
380.56,Pune,UPI,16,Wed,0,0,0
67.41,Pune,ATM Withdrawal,20,Thu,0,0,0
204.58,Delhi,Bank Transfer,19,Thu,0,0,0
75.42,Bangalore,Bank Transfer,21,Sun,0,0,0
633.88,Hyderabad,Bank Transfer,21,Thu,0,0,0
6.8,Delhi,POS Swipe,12,Sat,0,0,0
173.4,Other,E-Commerce,5,Tue,0,0,0
36.43,Pune,Bank Transfer,2,Sun,0,0,0
249.11,Mumbai,Bank Transfer,13,Sun,0,0,0
38.69,Pune,UPI,6,Sun,0,0,0
53.68,Hyderabad,UPI,2,Sat,0,0,1
136.39,Pune,ATM Withdrawal,5,Sun,0,0,0
492.63,Hyderabad,ATM Withdrawal,12,Wed,1,0,0
47.58,Delhi,ATM Withdrawal,13,Wed,0,0,0
31.15,Pune,Bank Transfer,14,Fri,1,0,0
284.57,Bangalore,UPI,15,Thu,0,0,0
138.88,Other,ATM Withdrawal,0,Tue,0,0,0
485.6,Bangalore,UPI,14,Sat,0,0,0
31.71,Other,Bank Transfer,23,Sat,1,0,1
207.65,Pune,Bank Transfer,6,Thu,0,0,0
53.02,Pune,ATM Withdrawal,8,Sat,0,0,0
34.1,Other,Bank Transfer,14,Thu,0,0,0
230.04,Mumbai,Bank Transfer,13,Fri,0,0,0
180.13,Pune,UPI,18,Fri,0,0,0
281.16,Mumbai,E-Commerce,23,Fri,0,1,0
74.06,Mumbai,POS Swipe,17,Mon,0,0,0
118.83,Other,ATM Withdrawal,8,Mon,0,0,0
104.0,Mumbai,E-Commerce,0,Sat,0,0,0
828.15,Mumbai,ATM Withdrawal,11,Tue,0,0,0
69.13,Delhi,E-Commerce,9,Tue,0,0,0
69.86,Bangalore,Bank Transfer,6,Fri,0,0,0
87.56,Mumbai,ATM Withdrawal,13,Wed,1,0,0
166.3,Bangalore,E-Commerce,0,Tue,0,1,0
58.16,Mumbai,POS Swipe,14,Sat,0,0,0
493.7,Bangalore,Bank Transfer,21,Sun,0,0,0
61.76,Pune,ATM Withdrawal,0,Mon,0,0,0
452.32,Pune,ATM Withdrawal,12,Sun,0,0,0
21.85,Bangalore,E-Commerce,19,Sun,0,0,0
213.75,Mumbai,ATM Withdrawal,22,Sat,0,0,0
475.0,Delhi,Bank Transfer,1,Sat,0,0,0
36.96,Bangalore,UPI,2,Mon,0,0,1
690.46,Hyderabad,E-Commerce,3,Thu,0,0,1
120.62,Delhi,POS Swipe,15,Sun,1,0,0
582.7,Hyderabad,ATM Withdrawal,21,Fri,0,0,0
225.91,Bangalore,Bank Transfer,11,Sun,1,0,0
71.79,Mumbai,ATM Withdrawal,3,Sat,0,0,0
41.73,Hyderabad,POS Swipe,21,Wed,0,0,0
72.41,Bangalore,Bank Transfer,11,Fri,0,0,0
19.53,Delhi,POS Swipe,6,Sun,0,1,0
31.07,Mumbai,Bank Transfer,19,Mon,0,0,0
22.11,Hyderabad,UPI,21,Wed,0,0,0
109.96,Bangalore,Bank Transfer,2,Tue,0,1,0
317.51,Mumbai,POS Swipe,4,Thu,0,0,0
30.49,Mumbai,E-Commerce,11,Sat,0,0,0
27.93,Pune,UPI,11,Mon,0,0,0
206.24,Mumbai,ATM Withdrawal,19,Thu,1,0,0
43.93,Bangalore,UPI,22,Sat,1,0,1
20.54,Delhi,UPI,21,Sun,0,0,0
36.51,Other,ATM Withdrawal,6,Sun,0,0,0
514.7,Pune,Bank Transfer,21,Sat,0,0,0
344.6,Bangalore,UPI,11,Fri,0,0,0
87.41,Bangalore,UPI,1,Wed,1,0,1
213.32,Bangalore,E-Commerce,13,Fri,0,0,0
154.12,Hyderabad,E-Commerce,22,Thu,0,0,0
226.1,Hyderabad,POS Swipe,15,Sun,0,0,0
229.56,Delhi,ATM Withdrawal,23,Mon,1,0,1
198.17,Bangalore,Bank Transfer,6,Thu,0,1,0
61.88,Hyderabad,Bank Transfer,3,Mon,1,0,1
7.96,Hyderabad,POS Swipe,19,Sun,0,0,0
121.6,Hyderabad,Bank Transfer,4,Sun,0,0,0
443.23,Delhi,Bank Transfer,13,Thu,0,0,0
168.56,Delhi,E-Commerce,8,Fri,0,0,0
357.22,Bangalore,Bank Transfer,4,Sun,1,0,1
956.49,Pune,Bank Transfer,1,Thu,0,0,1
35.73,Bangalore,POS Swipe,4,Tue,0,0,0
235.39,Hyderabad,POS Swipe,2,Sun,0,0,0
224.35,Other,UPI,9,Fri,0,0,0
781.96,Hyderabad,Bank Transfer,7,Thu,0,1,0
848.12,Mumbai,Bank Transfer,9,Thu,0,0,0
232.11,Other,Bank Transfer,1,Wed,0,0,0
55.84,Other,E-Commerce,13,Sun,0,0,0
320.45,Bangalore,Bank Transfer,3,Fri,0,0,0
22.64,Hyderabad,E-Commerce,20,Wed,0,0,0
303.46,Hyderabad,UPI,11,Fri,0,0,0
482.03,Pune,ATM Withdrawal,19,Mon,0,0,0
96.52,Mumbai,Bank Transfer,13,Fri,0,0,0
199.19,Bangalore,POS Swipe,15,Fri,0,0,0
112.47,Delhi,POS Swipe,4,Thu,0,0,0
115.17,Bangalore,Bank Transfer,15,Tue,0,1,0
74.32,Other,E-Commerce,3,Sat,0,0,0
287.21,Bangalore,POS Swipe,2,Fri,0,0,0
550.33,Pune,POS Swipe,0,Wed,0,0,1
565.2,Bangalore,UPI,3,Tue,0,0,1
38.42,Pune,UPI,8,Fri,0,0,0
415.48,Other,UPI,0,Tue,0,0,1
267.45,Pune,POS Swipe,15,Mon,0,0,0
58.29,Hyderabad,POS Swipe,22,Tue,0,0,0
13.93,Delhi,Bank Transfer,2,Mon,0,0,0
62.39,Other,Bank Transfer,23,Tue,0,0,0
486.56,Pune,E-Commerce,5,Tue,0,0,0
200.58,Mumbai,POS Swipe,12,Wed,0,0,0
255.35,Other,Bank Transfer,16,Sat,0,0,0
59.45,Mumbai,Bank Transfer,14,Wed,1,0,0
254.16,Delhi,UPI,20,Thu,0,0,0
5.7,Pune,UPI,11,Tue,0,0,0
94.1,Other,UPI,7,Mon,0,0,0
197.1,Other,ATM Withdrawal,15,Sun,0,1,0
31.59,Delhi,Bank Transfer,2,Tue,0,0,0
346.33,Hyderabad,UPI,3,Sun,1,1,1
53.58,Mumbai,UPI,6,Fri,1,0,1
211.27,Other,POS Swipe,14,Mon,0,0,0
103.91,Bangalore,UPI,10,Fri,0,1,0
181.29,Mumbai,POS Swipe,15,Thu,0,0,0
22.73,Pune,E-Commerce,21,Fri,0,0,0
3.41,Delhi,UPI,13,Thu,0,1,0
480.62,Mumbai,POS Swipe,22,Thu,0,0,0
62.84,Bangalore,UPI,12,Thu,0,0,0
342.6,Bangalore,E-Commerce,8,Fri,0,0,0
1467.8,Delhi,UPI,17,Thu,0,0,1
47.51,Delhi,POS Swipe,2,Thu,0,0,0
61.62,Mumbai,E-Commerce,19,Wed,0,1,0
217.45,Pune,E-Commerce,21,Sun,0,0,0
673.06,Hyderabad,E-Commerce,4,Sat,0,0,1
494.95,Bangalore,ATM Withdrawal,21,Tue,0,1,0
139.78,Delhi,POS Swipe,23,Thu,0,0,0
317.06,Hyderabad,ATM Withdrawal,1,Mon,1,0,1
29.18,Hyderabad,E-Commerce,21,Mon,0,0,0
758.3,Hyderabad,ATM Withdrawal,20,Wed,0,0,0
666.82,Pune,UPI,16,Fri,0,0,1
35.76,Delhi,ATM Withdrawal,15,Fri,0,0,0
71.17,Bangalore,Bank Transfer,23,Fri,1,0,1
21.11,Delhi,E-Commerce,19,Thu,0,0,0
63.41,Mumbai,E-Commerce,23,Sat,0,0,0
338.52,Bangalore,POS Swipe,12,Sun,0,0,0
95.06,Delhi,UPI,19,Sat,0,0,0
18.51,Bangalore,POS Swipe,10,Fri,0,0,0
83.78,Mumbai,ATM Withdrawal,7,Fri,0,0,0
796.74,Other,Bank Transfer,20,Tue,0,0,0
198.68,Bangalore,Bank Transfer,4,Sat,0,0,0
107.63,Other,Bank Transfer,1,Thu,0,0,0
36.43,Hyderabad,Bank Transfer,3,Thu,0,0,0
856.28,Pune,UPI,2,Sun,0,0,1
343.91,Mumbai,ATM Withdrawal,1,Mon,0,0,0
66.11,Bangalore,Bank Transfer,2,Mon,0,0,0
14.53,Mumbai,E-Commerce,15,Tue,0,0,0
11.66,Hyderabad,ATM Withdrawal,19,Wed,0,0,0
25.65,Other,UPI,8,Thu,0,0,0
173.87,Pune,Bank Transfer,5,Sun,0,0,0
528.35,Mumbai,UPI,14,Mon,0,0,1
137.33,Other,Bank Transfer,4,Fri,1,0,1
370.23,Hyderabad,E-Commerce,8,Thu,1,0,0
118.08,Hyderabad,ATM Withdrawal,23,Thu,0,0,0
246.6,Hyderabad,E-Commerce,5,Thu,0,0,0
263.26,Other,Bank Transfer,2,Sat,0,0,0
38.22,Bangalore,POS Swipe,22,Mon,1,0,1
89.64,Delhi,ATM Withdrawal,12,Tue,0,0,0
202.84,Mumbai,UPI,21,Mon,0,0,0
14.66,Delhi,Bank Transfer,14,Fri,0,0,0
89.74,Hyderabad,E-Commerce,10,Fri,0,0,0
153.06,Delhi,POS Swipe,15,Wed,0,0,0
1115.84,Other,Bank Transfer,14,Mon,0,0,0
128.69,Hyderabad,UPI,23,Mon,0,0,1
338.63,Hyderabad,E-Commerce,5,Wed,0,0,0
113.15,Pune,ATM Withdrawal,13,Wed,0,1,0
318.31,Pune,POS Swipe,10,Thu,1,0,0
180.98,Other,Bank Transfer,19,Thu,1,0,0
435.36,Other,Bank Transfer,9,Fri,1,0,0
105.85,Delhi,Bank Transfer,15,Sun,0,0,0
185.42,Mumbai,Bank Transfer,11,Sun,0,0,0
198.86,Delhi,E-Commerce,6,Sun,0,0,0
108.05,Other,ATM Withdrawal,6,Sun,0,0,0
31.17,Mumbai,UPI,23,Tue,0,0,1
19.65,Delhi,POS Swipe,17,Fri,0,0,0
3.36,Bangalore,Bank Transfer,14,Sat,1,0,0
413.56,Bangalore,Bank Transfer,5,Mon,0,0,0
53.96,Mumbai,ATM Withdrawal,18,Sun,1,0,0
47.53,Pune,ATM Withdrawal,7,Tue,0,0,0
266.39,Mumbai,E-Commerce,19,Thu,0,0,0
77.14,Delhi,E-Commerce,14,Wed,0,0,0
141.06,Hyderabad,E-Commerce,3,Wed,0,0,0
35.47,Bangalore,POS Swipe,17,Sun,1,0,0
642.51,Hyderabad,E-Commerce,12,Fri,0,0,0
381.54,Bangalore,Bank Transfer,21,Sun,0,0,0
398.71,Delhi,E-Commerce,21,Mon,0,0,0
104.44,Bangalore,POS Swipe,0,Mon,1,0,1
287.4,Mumbai,E-Commerce,7,Wed,0,0,0
31.07,Hyderabad,E-Commerce,18,Fri,1,0,0
1.73,Other,Bank Transfer,16,Sat,0,0,0
4.04,Hyderabad,Bank Transfer,9,Fri,1,1,0
176.67,Delhi,Bank Transfer,0,Thu,0,0,0
121.54,Other,E-Commerce,0,Sun,0,0,0
145.97,Hyderabad,Bank Transfer,20,Thu,0,0,0
1.5,Delhi,ATM Withdrawal,4,Thu,0,0,0
109.87,Pune,UPI,0,Sun,1,0,1
253.22,Mumbai,UPI,20,Sat,0,0,0
116.93,Bangalore,Bank Transfer,22,Tue,0,0,0
263.52,Bangalore,POS Swipe,20,Fri,0,0,0
53.06,Bangalore,Bank Transfer,19,Fri,1,0,0
335.48,Pune,Bank Transfer,12,Sat,0,0,0
177.56,Mumbai,E-Commerce,8,Sun,0,0,0
47.34,Hyderabad,POS Swipe,15,Thu,0,1,0
54.03,Hyderabad,Bank Transfer,7,Wed,1,0,0
197.79,Mumbai,ATM Withdrawal,13,Thu,0,0,0
354.32,Other,UPI,16,Tue,0,0,0
107.44,Mumbai,ATM Withdrawal,3,Sat,0,0,0
59.76,Bangalore,ATM Withdrawal,6,Sun,1,0,0
403.5,Hyderabad,ATM Withdrawal,16,Wed,0,0,0
221.29,Mumbai,POS Swipe,23,Fri,0,0,0
118.87,Hyderabad,POS Swipe,15,Tue,0,0,0
133.85,Mumbai,POS Swipe,13,Tue,0,0,0
45.7,Delhi,UPI,15,Sat,0,0,0
197.13,Bangalore,E-Commerce,1,Wed,0,0,0
88.86,Mumbai,Bank Transfer,23,Thu,0,0,0
1087.29,Pune,Bank Transfer,14,Thu,0,0,0
130.86,Mumbai,E-Commerce,10,Mon,0,1,0
133.06,Delhi,Bank Transfer,12,Wed,0,0,0
166.87,Pune,ATM Withdrawal,3,Thu,1,0,1
497.2,Pune,UPI,23,Tue,0,0,1
322.71,Mumbai,Bank Transfer,0,Sat,0,0,0
119.98,Delhi,UPI,14,Thu,1,0,1
253.67,Pune,E-Commerce,11,Sat,0,0,0
176.49,Bangalore,Bank Transfer,20,Thu,0,0,0
135.6,Other,UPI,8,Sat,0,0,0
42.72,Bangalore,ATM Withdrawal,6,Tue,0,0,0
124.7,Hyderabad,ATM Withdrawal,2,Wed,0,0,0
56.42,Hyderabad,E-Commerce,15,Mon,0,0,0
492.65,Delhi,POS Swipe,3,Sat,0,0,0
81.72,Pune,Bank Transfer,22,Thu,0,0,0
608.41,Bangalore,ATM Withdrawal,13,Sat,1,0,1
152.31,Bangalore,ATM Withdrawal,21,Sat,0,0,0
199.69,Other,E-Commerce,12,Thu,1,0,0
156.59,Delhi,ATM Withdrawal,19,Sun,1,0,0
27.71,Pune,Bank Transfer,18,Thu,0,0,0
94.26,Delhi,E-Commerce,1,Wed,1,1,1
20.88,Mumbai,UPI,9,Tue,1,0,1
195.08,Bangalore,E-Commerce,18,Tue,0,0,0
118.43,Delhi,Bank Transfer,14,Tue,1,0,0
301.0,Delhi,Bank Transfer,6,Tue,0,0,0
49.81,Other,UPI,14,Tue,1,0,1
35.96,Mumbai,E-Commerce,16,Sun,0,1,0
104.29,Hyderabad,Bank Transfer,23,Tue,0,0,0
522.33,Bangalore,Bank Transfer,15,Thu,0,0,0
247.87,Other,UPI,16,Thu,0,0,0
108.57,Delhi,POS Swipe,15,Tue,0,0,0
145.66,Bangalore,E-Commerce,17,Tue,0,0,0
17.59,Hyderabad,Bank Transfer,16,Wed,1,0,0
834.36,Delhi,ATM Withdrawal,3,Sat,0,0,1
219.57,Mumbai,UPI,1,Wed,0,0,1
67.21,Bangalore,POS Swipe,16,Fri,0,0,0
176.29,Other,POS Swipe,16,Thu,0,0,0
23.19,Mumbai,UPI,1,Sun,0,0,1
675.32,Hyderabad,POS Swipe,21,Tue,0,0,0
38.42,Hyderabad,Bank Transfer,1,Sun,0,0,0
208.84,Bangalore,POS Swipe,14,Sat,0,0,0
56.33,Hyderabad,E-Commerce,15,Sun,1,0,0
252.86,Pune,ATM Withdrawal,10,Thu,0,0,0
299.96,Other,Bank Transfer,1,Sun,0,1,0
223.82,Bangalore,UPI,7,Fri,0,0,0
190.64,Pune,ATM Withdrawal,20,Wed,0,0,0
446.0,Hyderabad,Bank Transfer,23,Fri,0,0,0
16.38,Bangalore,ATM Withdrawal,11,Mon,1,0,0
80.37,Pune,POS Swipe,13,Sun,0,0,0
57.08,Hyderabad,UPI,13,Wed,0,0,0
884.8,Delhi,UPI,23,Thu,0,1,1
98.66,Delhi,E-Commerce,11,Wed,0,0,0
263.81,Mumbai,POS Swipe,1,Fri,0,0,0
230.86,Delhi,E-Commerce,13,Tue,0,0,0
47.67,Pune,E-Commerce,22,Sat,0,0,0
54.62,Other,POS Swipe,11,Fri,0,0,0
66.06,Delhi,Bank Transfer,23,Fri,0,0,0
105.91,Bangalore,E-Commerce,8,Sun,1,0,0
53.4,Bangalore,ATM Withdrawal,7,Sun,1,0,0
3.97,Bangalore,Bank Transfer,19,Tue,0,0,0
423.04,Delhi,POS Swipe,15,Sat,0,0,0
674.0,Delhi,UPI,9,Thu,0,0,1
83.58,Mumbai,Bank Transfer,6,Sat,0,1,0
82.65,Other,E-Commerce,14,Sun,1,0,0
1.42,Other,ATM Withdrawal,8,Thu,1,0,0
228.04,Hyderabad,POS Swipe,3,Wed,0,0,0
349.1,Mumbai,UPI,22,Fri,0,0,1
31.71,Pune,ATM Withdrawal,5,Wed,0,1,0
34.79,Bangalore,UPI,11,Tue,0,0,0
312.21,Delhi,POS Swipe,14,Mon,0,1,0
191.57,Hyderabad,Bank Transfer,18,Sun,1,0,0
9.18,Hyderabad,E-Commerce,21,Thu,0,0,0
194.86,Delhi,POS Swipe,23,Tue,0,0,0
73.9,Mumbai,ATM Withdrawal,1,Thu,0,1,0
92.0,Hyderabad,Bank Transfer,18,Wed,1,0,0
293.7,Other,UPI,23,Mon,1,0,1
333.13,Mumbai,Bank Transfer,19,Sun,1,0,0
102.28,Delhi,Bank Transfer,19,Sat,0,0,0
588.07,Mumbai,ATM Withdrawal,1,Fri,0,0,1
104.33,Other,E-Commerce,14,Sat,0,0,0
295.54,Bangalore,Bank Transfer,11,Thu,0,0,0
132.28,Delhi,Bank Transfer,0,Fri,0,0,0
455.64,Other,E-Commerce,22,Sun,1,0,1
476.67,Delhi,E-Commerce,13,Wed,1,0,0
18.3,Other,UPI,3,Thu,0,0,1
551.32,Other,UPI,21,Sat,0,0,1
349.21,Hyderabad,E-Commerce,23,Wed,0,0,0
313.38,Hyderabad,POS Swipe,10,Fri,0,0,0
44.86,Hyderabad,E-Commerce,6,Wed,0,0,0
327.07,Bangalore,UPI,12,Sun,0,0,0
379.6,Bangalore,ATM Withdrawal,13,Sun,1,0,0
68.26,Other,ATM Withdrawal,6,Sun,1,0,0
608.4,Pune,Bank Transfer,21,Sun,0,0,0
10.23,Delhi,ATM Withdrawal,10,Sun,1,0,0
32.48,Hyderabad,UPI,19,Wed,0,0,0
154.26,Delhi,ATM Withdrawal,19,Wed,0,0,0
171.51,Other,POS Swipe,10,Tue,0,0,0
207.21,Mumbai,E-Commerce,20,Tue,1,0,0
3.42,Other,E-Commerce,8,Thu,0,0,0
645.62,Bangalore,UPI,3,Wed,0,0,1
9.12,Pune,Bank Transfer,1,Sat,0,0,0
30.88,Mumbai,E-Commerce,1,Wed,0,0,0
2.82,Delhi,ATM Withdrawal,8,Sun,0,0,0
167.34,Bangalore,POS Swipe,18,Wed,0,0,0
538.44,Hyderabad,Bank Transfer,14,Tue,0,0,0
219.29,Mumbai,Bank Transfer,20,Fri,0,0,0
345.93,Bangalore,Bank Transfer,20,Wed,0,0,0
2.67,Delhi,E-Commerce,17,Sun,0,0,0
156.18,Other,Bank Transfer,15,Mon,0,0,0
123.08,Delhi,UPI,1,Thu,1,0,1
138.22,Mumbai,ATM Withdrawal,11,Tue,0,1,0
14.99,Mumbai,POS Swipe,0,Fri,0,0,0
230.68,Other,ATM Withdrawal,1,Sun,0,0,0
139.92,Mumbai,UPI,13,Mon,0,0,0
289.76,Pune,UPI,6,Wed,1,1,1
132.83,Hyderabad,ATM Withdrawal,16,Sat,1,0,0
32.36,Bangalore,E-Commerce,14,Sat,0,0,0
208.97,Other,UPI,16,Tue,0,1,0
37.84,Delhi,Bank Transfer,8,Wed,0,0,0
411.76,Delhi,POS Swipe,12,Thu,0,0,0
189.93,Hyderabad,POS Swipe,1,Tue,0,1,0
34.21,Mumbai,UPI,14,Mon,0,0,0
655.82,Mumbai,Bank Transfer,19,Sat,0,0,0
146.11,Delhi,ATM Withdrawal,10,Sun,1,0,0
15.14,Hyderabad,POS Swipe,18,Fri,0,0,0
197.15,Delhi,Bank Transfer,13,Fri,1,0,0
58.39,Mumbai,Bank Transfer,3,Thu,1,0,1
325.62,Other,E-Commerce,10,Fri,0,0,0
340.55,Bangalore,UPI,15,Fri,0,0,0
772.15,Mumbai,Bank Transfer,22,Sun,0,0,1
139.38,Other,ATM Withdrawal,1,Thu,0,0,0
121.38,Bangalore,POS Swipe,1,Sat,0,1,0
280.06,Pune,E-Commerce,8,Mon,0,0,0
28.42,Hyderabad,ATM Withdrawal,21,Tue,1,0,0
158.34,Other,POS Swipe,22,Sat,0,0,0
158.04,Pune,UPI,20,Tue,0,0,0
18.75,Mumbai,ATM Withdrawal,20,Thu,0,0,0
108.25,Hyderabad,POS Swipe,3,Sat,0,0,0
383.85,Other,E-Commerce,7,Wed,0,0,0
387.8,Mumbai,POS Swipe,22,Thu,0,0,0
20.9,Hyderabad,Bank Transfer,17,Thu,0,0,0
19.02,Hyderabad,E-Commerce,14,Thu,1,0,0
60.95,Mumbai,ATM Withdrawal,1,Thu,0,0,0
415.51,Mumbai,UPI,21,Fri,0,0,0
27.6,Other,E-Commerce,10,Fri,0,0,0
254.59,Hyderabad,E-Commerce,16,Sat,0,0,0
21.33,Other,E-Commerce,6,Mon,0,0,0
195.18,Hyderabad,POS Swipe,7,Thu,0,0,0
88.03,Other,Bank Transfer,9,Tue,0,0,0
311.1,Mumbai,UPI,23,Wed,0,0,1
53.23,Mumbai,UPI,2,Fri,0,0,1
203.89,Delhi,Bank Transfer,12,Tue,0,0,0
53.75,Other,POS Swipe,22,Fri,0,1,0
250.12,Delhi,POS Swipe,16,Sat,1,0,0
413.78,Delhi,Bank Transfer,12,Mon,0,0,0
27.12,Pune,Bank Transfer,18,Wed,0,0,0
402.87,Hyderabad,ATM Withdrawal,21,Fri,0,0,0
180.07,Bangalore,POS Swipe,8,Wed,0,0,0
27.19,Pune,E-Commerce,20,Wed,0,0,0
111.56,Hyderabad,UPI,15,Sat,0,0,0
35.08,Bangalore,POS Swipe,4,Tue,0,0,0
241.03,Delhi,Bank Transfer,8,Fri,0,0,0
284.48,Bangalore,E-Commerce,8,Wed,1,0,0
22.36,Mumbai,ATM Withdrawal,5,Sat,1,0,1
141.1,Mumbai,ATM Withdrawal,20,Thu,0,0,0
337.07,Other,E-Commerce,9,Sun,0,0,0
550.28,Hyderabad,E-Commerce,17,Wed,0,0,0
144.11,Pune,Bank Transfer,10,Wed,0,0,0
600.27,Delhi,Bank Transfer,23,Fri,0,0,1
153.44,Hyderabad,UPI,23,Sun,1,0,1
100.24,Delhi,UPI,14,Thu,0,0,0
377.04,Mumbai,ATM Withdrawal,6,Wed,1,0,0
135.84,Pune,E-Commerce,13,Fri,0,0,0
127.69,Pune,ATM Withdrawal,7,Fri,0,0,0
134.79,Mumbai,Bank Transfer,18,Sat,0,0,0
375.18,Bangalore,POS Swipe,14,Sun,1,0,0
356.69,Pune,Bank Transfer,18,Wed,0,0,0
103.34,Bangalore,POS Swipe,17,Mon,0,0,0
81.08,Delhi,E-Commerce,16,Mon,0,0,0
135.43,Pune,E-Commerce,2,Tue,0,1,0
170.09,Other,E-Commerce,2,Mon,0,0,0
54.45,Mumbai,UPI,6,Mon,0,0,0
315.93,Bangalore,UPI,9,Fri,0,0,0
133.29,Other,POS Swipe,16,Fri,0,0,0
81.31,Delhi,ATM Withdrawal,14,Sat,0,0,0
22.59,Delhi,ATM Withdrawal,7,Sun,0,0,0
54.58,Pune,POS Swipe,16,Wed,0,0,0
596.29,Pune,UPI,2,Sun,0,0,1
72.8,Other,Bank Transfer,3,Sun,0,0,0
36.99,Hyderabad,POS Swipe,7,Wed,0,0,0
123.49,Hyderabad,ATM Withdrawal,12,Fri,0,0,0
73.37,Pune,POS Swipe,0,Wed,0,0,0
